,year,month,address,latitude,longitude,postcode,sa2_2021,sa2_2016,residence_type,nbed,nbath,ncar,min_distance_to_cbd,min_distance_to_park,min_distance_to_prim,min_distance_to_second,min_distance_to_train,min_distance_to_hosp,min_distance_to_poli,min_distance_to_shop,weekly_rent
14688,2020,2,"47 MUNRO STREET, MURTOA",-36.622646,142.467803,3390,215011394,215011394,House,3.0,1.0,2,293.71966,10.67003,0.58486,0.7724,1.47993,0.71817,1.05743,,200.0
14689,2020,1,"47 OLD VIOLET STREET, BENDIGO",-36.760276,144.267038,3550,202011018,202011018,House,3.0,2.0,2,150.85861,0.9116,0.40395,1.13745,2.95175,2.26633,1.44426,2.05421,330.0
14690,2020,9,"47 SANDERS ROAD, SILVERLEAVES",-38.452598,145.261988,3922,205031091,205031091,House,5.0,3.0,0,139.13114000000002,3.71345,2.26537,5.451149999999999,,,3.40773,,1530.0
14691,2020,5,"47 SANDS BOULEVARD, TORQUAY",-38.31193,144.35155,3228,203031053,203031053,House,2.0,2.0,2,102.90713,0.88577,2.16631,4.14816,,,3.97027,8.03206,550.0
14692,2020,10,"47 SHACKELL ST, ECHUCA",-36.1405247002,144.7363219002,3564,216011406,216011406,House,3.0,1.0,0,209.0423,0.89059,0.94919,0.88535,3.09613,1.62534,3.70183,,1647.0
14693,2020,10,"47 SHACKELL STREET, ECHUCA",-36.139795,144.736103,3564,216011406,216011406,Apartment,3.0,1.0,0,209.83019,1.67848,0.75382,1.19949,2.90076,1.42998,3.50647,,1647.0
14694,2020,1,"47 ST. JAMES CRESCENT, WARRNAMBOOL",-38.365798,142.489168,3280,217041479,217041479,House,3.0,1.0,2,259.5223,1.34399,1.17969,1.73739,4.46868,1.8681,,,360.0
14695,2020,2,"47 ST. JAMES CRESCENT, WARRNAMBOOL",-38.365798,142.489168,3280,217041479,217041479,House,3.0,1.0,2,259.5223,1.34399,1.17969,1.73739,4.46868,1.8681,,,360.0
14696,2020,5,"47 ST. JAMES CRESCENT, WARRNAMBOOL",-38.365798,142.489168,3280,217041479,217041479,House,3.0,1.0,2,259.5223,1.34399,1.17969,1.73739,4.46868,1.8681,,,360.0
14697,2020,6,"47 ST. JAMES CRESCENT, WARRNAMBOOL",-38.365798,142.489168,3280,217041479,217041479,House,3.0,1.0,2,259.5223,1.34399,1.17969,1.73739,4.46868,1.8681,,,360.0
14698,2020,9,"47 ST. JAMES CRESCENT, WARRNAMBOOL",-38.365798,142.489168,3280,217041479,217041479,House,3.0,1.0,2,259.5223,1.34399,1.17969,1.73739,4.46868,1.8681,,,360.0
14699,2020,4,"47 STAMFORD STREET, WENDOUREE",-37.5289114,143.8259889,3355,201011008,201011008,House,3.0,1.0,3,120.53828,0.68774,0.6378400000000001,0.8087300000000001,,,,0.85376,330.0
14700,2020,5,"47 STAMFORD STREET, WENDOUREE",-37.5289114,143.8259889,3355,201011008,201011008,House,3.0,1.0,3,120.53828,0.68774,0.6378400000000001,0.8087300000000001,,,,0.85376,330.0
14701,2020,6,"47 STRATHALBYN ST, KEW EAST, KEW EAST",-37.79626,145.05121,3102,207011154,207011154,House,3.0,1.0,2,9.9627,0.50136,0.1954199999999999,1.992,,,,0.90698,520.0
14702,2020,1,"47 SUNSET BOULEVARD, JACANA",-37.691285,144.911126,3047,210051242,210051242,House,2.0,1.0,1,15.37179,1.62649,0.43467,1.7088,2.24133,,1.36942,1.57038,320.0
14703,2020,3,"47 SUNSET BOULEVARD, JACANA",-37.691285,144.911126,3047,210051242,210051242,House,2.0,1.0,1,15.37179,1.62649,0.43467,1.7088,2.24133,,1.36942,1.57038,340.0
14704,2020,2,"47 THOMPSON STREET, CLAYTON",-37.918999,145.118538,3168,212051568,212051320,House,4.0,1.0,1,23.59218,0.80741,0.78701,0.52792,0.77288,0.57092,0.38371,,400.0
14705,2020,3,"47 THOMPSON STREET, CLAYTON",-37.918999,145.118538,3168,212051568,212051320,House,4.0,1.0,1,23.59218,0.80741,0.78701,0.52792,0.77288,0.57092,0.38371,,400.0
14706,2020,11,"47 TYNER ROAD, WANTIRNA SOUTH",-37.874524,145.237814,3152,211011260,211011260,House,3.0,2.0,2,34.31021,0.34858,0.22162,0.974,,,,0.8189500000000001,425.0
14707,2020,9,"47 UNION ROAD, ASCOT VALE",-37.77831,144.914702,3032,206031113,206031113,House,3.0,1.0,2,6.9117,0.62593,0.4657,,1.02821,,,,650.0
14708,2020,10,"47 UNION ROAD, ASCOT VALE",-37.77831,144.914702,3032,206031113,206031113,House,3.0,1.0,2,6.9117,0.62593,0.4657,,1.02821,,,,650.0
14709,2020,6,"47 URWIN STREET, YARRAVILLE",-37.81756,144.865459,3013,213031352,213031352,House,2.0,1.0,3,11.68733,0.54714,1.1291,1.48193,3.16599,,2.97481,,450.0
14710,2020,2,"47 VIEWPOINT STREET, ARARAT",-37.285211,142.925907,3377,215011386,215011386,House,2.0,1.0,1,205.37053,0.1646999999999999,1.5239200000000002,0.4236999999999999,1.22077,1.10816,0.23008,,270.0
14711,2020,3,"47 VIEWPOINT STREET, ARARAT",-37.285211,142.925907,3377,215011386,215011386,House,2.0,1.0,1,205.37053,0.1646999999999999,1.5239200000000002,0.4236999999999999,1.22077,1.10816,0.23008,,270.0
14712,2020,4,"47 VIEWPOINT STREET, ARARAT",-37.285211,142.925907,3377,215011386,215011386,House,2.0,1.0,1,205.37053,0.1646999999999999,1.5239200000000002,0.4236999999999999,1.22077,1.10816,0.23008,,270.0
14713,2020,11,"47 WESTGARTH STREET, FITZROY",-37.794373,144.977271,3065,206071142,206071142,House,2.0,1.0,0,2.73692,1.2749,0.97331,0.73097,1.91351,2.00671,1.36869,,550.0
14714,2020,7,"47 WINFIELD ROAD, BALWYN NORTH",-37.796041,145.103936,3104,207011148,207011148,House,3.0,2.0,2,16.31813,1.6485999999999998,0.46625,1.54482,,,,,650.0
14715,2020,3,"47/10 HARRISON STREET, WANGARATTA",-36.3685685002,146.3189816002,3677,204021066,204021066,Apartment,1.0,1.0,0,240.76475,0.93083,0.43195,0.88958,2.30318,2.46241,1.30922,,170.0
14716,2020,4,"47/100 KEILOR ROAD, ESSENDON NORTH",-37.741668,144.903968,3041,206031501,206031114,House,2.0,2.0,1,10.21528,1.26423,0.07082,1.2653,,,,,400.0
14717,2020,5,"47/85 ASHLEIGH AVENUE, FRANKSTON",-38.143192,145.145244,3199,214011372,214011372,House,2.0,1.0,1,55.17754,0.77955,0.45647,0.37855,,,,3.13639,330.0
14718,2020,2,"470 BAY STREET, PORT MELBOURNE",-37.834139,144.94676,3207,206051130,206051130,House,2.0,1.0,0,4.53544,0.95384,1.57079,,0.62542,,1.1136400000000002,,680.0
14719,2020,3,"470 HODGES ESTATE ROAD, ELLASWOOD",-37.783777,147.556202,3875,205021082,205021082,House,4.0,1.0,0,294.29944,11.96164,11.98835,106.30934,11.85823,132.10805,11.38769,,450.0
14720,2020,3,"471 CANNING STREET, CARLTON NORTH",-37.785363,144.974724,3054,206071140,206071140,House,4.0,1.0,1,3.68265,2.87263,1.08161,1.0045,,,,,1200.0
14721,2020,8,"472 BOUNDARY ROAD, ARMSTRONG CREEK",-38.2215355002,144.3552966002,3217,203021485,203021041,House,4.0,2.0,2,90.68839,3.01934,,2.82373,,,,,480.0
14722,2020,4,"472 VICTORIA ROAD, SEVILLE",-37.76786001,145.46232001,3139,211051285,211051285,House,5.0,2.0,0,53.68153,,1.21834,,,,,,480.0
14723,2020,3,"474 MITCHAM ROAD, MITCHAM",-37.821344,145.193879,3132,211041270,211041270,House,3.0,2.0,1,25.36719,0.30543,0.85277,1.58294,0.82269,,,,390.0
14724,2020,4,"474 MITCHAM ROAD, MITCHAM",-37.821344,145.193879,3132,211041270,211041270,House,3.0,2.0,1,25.36719,0.30543,0.85277,1.58294,0.82269,,,,390.0
14725,2020,8,"474 RIVER AVENUE, BIRDWOODTON",-34.205663,142.051911,3505,215021396,215021396,House,3.0,1.0,2,551.6158800000001,3.94277,2.92777,2.85594,4.21987,,4.74481,,260.0
14726,2020,7,"475 KORUMBURRA-WONTHAGGI ROAD, KORUMBURRA",-38.46127363,145.7870638,3950,205031089,205031089,House,2.0,1.0,2,124.47724,4.52619,1.77087,2.53078,5.379359999999999,5.42923,4.85162,,300.0
14727,2020,8,"475 KORUMBURRA-WONTHAGGI ROAD, KORUMBURRA",-38.46127363,145.7870638,3950,205031089,205031089,House,2.0,1.0,2,124.47724,4.52619,1.77087,2.53078,5.379359999999999,5.42923,4.85162,,300.0
14728,2020,2,"478 MCLEODS ROAD, WALLACEDALE",-37.9528813,141.8040938,3303,217011420,217011420,House,2.0,1.0,0,327.78396999999995,5.43071,30.43648,29.02442,6.32247,29.23784,28.39038,,200.0
14729,2020,3,"47A LONSDALE STREET, GEELONG",-38.1592001,144.36253001,3220,203021039,203021039,House,3.0,2.0,2,81.03213000000001,0.7711699999999999,0.51771,1.72767,0.50064,1.18751,2.66674,,690.0
14730,2020,9,"47B ANGLISS STREET, YARRAVILLE",-37.8165375002,144.8665129002,3013,213031352,213031352,House,3.0,3.0,2,11.72483,0.2629599999999999,1.1666,1.51943,3.20349,,3.0123,,685.0
14731,2020,8,"47B LUCKINS ROAD, BENTLEIGH",-37.931873,145.048123,3204,208021174,208021174,House,4.0,2.0,2,20.39963,,1.80831,1.46899,1.92477,,2.85368,,900.0
14732,2020,1,"47B MACKIE ROAD, BENTLEIGH EAST",-37.915475002,145.0747595002,3165,208021426,208021426,House,4.0,3.0,2,20.77597,1.6371600000000002,0.52122,2.02415,,1.85115,,,850.0
14733,2020,2,"47B SUNDERLAND ROAD, WANDANA HEIGHTS",-38.176249,144.30285,3216,203021042,203021042,House,3.0,2.0,1,83.55066000000001,0.77091,1.6824100000000002,2.96866,,,,,400.0
14734,2020,3,"48 AYLMER ROAD, LYNBROOK",-38.0592876,145.2585365,3975,212031306,212031306,House,3.0,2.0,2,44.34859,1.14745,0.84284,,3.4241,,,,425.0
14735,2020,12,"48 BALCOMBE ROAD, NEWTOWN",-38.1602864002,144.3276015002,3220,203021046,203021046,House,3.0,1.0,4,79.28871000000001,0.33404,1.52001,1.9589,,,,,430.0
14736,2020,10,"48 BERKLEY ROAD, RINGWOOD",-37.791639,145.254769,3134,211031266,211031266,House,4.0,2.0,4,30.93318,0.6336,0.37365,2.30041,4.17679,,4.34976,3.92304,475.0
14737,2020,12,"48 BLACKWOOD STREET, CARNEGIE",-37.886713,145.062587,3163,208021176,208021176,House,5.0,3.0,2,15.4713,1.67782,1.36537,,0.36247,,,,720.0
14738,2020,7,"48 BRENTWOOD DR, WANTIRNA",-37.858489,145.238205,3152,211011259,211011259,House,4.0,2.0,4,33.39282,1.98592,0.5771499999999999,0.90202,,,,2.94756,530.0
14739,2020,7,"48 BRENTWOOD DRIVE, WANTIRNA",-37.858525,145.238269,3152,211011259,211011259,House,4.0,2.0,4,33.39126,1.98437,0.5787100000000001,0.90046,,,,2.946,530.0
14740,2020,5,"48 CARISBROOK STREET, ARMSTRONG CREEK",-38.22367001,144.35524001,3217,203021485,203021041,House,4.0,2.0,2,90.98256,3.59816,,3.10983,,,,,395.0
14741,2020,1,"48 CLARENDON STREET, NEWTOWN",-38.155524,144.3480646,3220,203021046,203021046,House,2.0,1.0,1,79.34677,0.34908,0.23566,0.97459,,,,,450.0
14742,2020,12,"48 CONIFER AVENUE, BROOKLYN",-37.820174,144.840277,3012,213021343,213021343,House,3.0,1.0,3,13.53714,0.59646,1.45995,2.87835,4.04038,,2.71178,1.4989400000000002,420.0
14743,2020,2,"48 CUMMING STREET, BURWOOD",-37.854045,145.112505,3125,207031165,207031165,House,4.0,1.0,2,16.54418,0.7323500000000001,1.1188699999999998,0.7221000000000001,,1.7806,1.81625,,670.0
14744,2020,3,"48 CUMMING STREET, BURWOOD",-37.854045,145.112505,3125,207031165,207031165,House,4.0,1.0,2,16.54418,0.7323500000000001,1.1188699999999998,0.7221000000000001,,1.7806,1.81625,,670.0
14745,2020,7,"48 CUMMING STREET, BURWOOD",-37.854045,145.112505,3125,207031165,207031165,House,4.0,1.0,2,16.54418,0.7323500000000001,1.1188699999999998,0.7221000000000001,,1.7806,1.81625,,670.0
14746,2020,9,"48 CUMMING STREET, BURWOOD",-37.854045,145.112505,3125,207031165,207031165,House,4.0,1.0,2,16.54418,0.7323500000000001,1.1188699999999998,0.7221000000000001,,1.7806,1.81625,,580.0
14747,2020,4,"48 CUNNINGHAM CHASE, BURNSIDE HEIGHTS",-37.73551891,144.76110285,3023,213041462,213041462,House,3.0,2.0,2,32.03291,,0.60746,,,,,,385.0
14748,2020,2,"48 DAWSON DRIVE, WARRAGUL",-38.15815,145.955469,3820,205011079,205011079,House,4.0,2.0,2,108.90759,1.09947,2.3425700000000003,4.39733,3.582,4.62247,3.23193,,440.0
14749,2020,8,"48 DEVERAUX DRIVE, CHARLEMONT",-38.20983001,144.36651001,3217,203021485,203021041,House,3.0,2.0,1,90.07715,1.91142,,4.76903,,,,,395.0
14750,2020,3,"48 DURCELL AVENUE, PORTSEA",-38.327351,144.718292,3944,214021383,214021383,House,2.0,1.0,1,114.89021,0.16846,3.25908,,,,2.9483200000000003,,560.0
14751,2020,7,"48 DURCELL AVENUE, PORTSEA",-38.327351,144.718292,3944,214021383,214021383,House,2.0,1.0,1,114.89021,0.16846,3.25908,,,,2.9483200000000003,,520.0
14752,2020,1,"48 ENGLISH AVENUE, SCORESBY",-37.895273,145.229102,3179,211011254,211011254,House,3.0,2.0,2,35.82598,0.40725,0.69051,1.3840599999999998,,,,1.23745,400.0
14753,2020,5,"48 FRANCIS STREET, ASCOT VALE",-37.777137,144.918986,3032,206031113,206031113,House,2.0,1.0,1,6.19266,0.65342,0.9946,,0.48944,,,,510.0
14754,2020,7,"48 GODFREY STREET, THOMSON",-38.16876001,144.381001,3219,203021039,203021039,House,3.0,1.0,2,82.71758,1.25593,0.40211,0.8327100000000001,3.33292,2.87296,4.00476,,370.0
14755,2020,1,"48 GORDON ROAD, MOUNT WAVERLEY",-37.867674,145.140023,3149,212051323,212051323,House,4.0,2.0,2,22.96261,2.14773,0.06975,1.2783,2.19051,,,,560.0
14756,2020,1,"48 GRICE AVENUE, MOUNT ELIZA",-38.199472,145.086434,3930,214021381,214021381,House,4.0,3.0,2,62.76872,0.14143,1.24522,1.69731,6.25819,,,,850.0
14757,2020,7,"48 HAVANT CIRCUIT, CHARLEMONT",-38.213612002,144.3666812002,3217,203021485,203021041,House,3.0,2.0,2,90.93841,2.32237,,5.01221,,,,,395.0
14758,2020,1,"48 HEYWOOD STREET, RINGWOOD",-37.82521001,145.2232001,3134,211031266,211031266,House,3.0,1.0,2,27.8056,0.43337,0.68561,2.14831,1.47725,,1.69529,2.03446,400.0
14759,2020,2,"48 HEYWOOD STREET, RINGWOOD",-37.82521001,145.2232001,3134,211031266,211031266,House,3.0,1.0,2,27.8056,0.43337,0.68561,2.14831,1.47725,,1.69529,2.03446,400.0
14760,2020,3,"48 HODGSON STREET, TEMPLESTOWE LOWER",-37.763589,145.104083,3107,207021160,207021160,House,3.0,2.0,2,15.55962,0.75803,0.8049400000000001,1.49129,,,,,580.0
14761,2020,4,"48 IRONBARK STREET, WAURN PONDS",-38.213159,144.309613,3216,203021487,203021041,House,3.0,1.0,2,85.96597,0.65235,2.40022,2.1111500000000003,1.02521,,,,430.0
14762,2020,5,"48 IRONBARK STREET, WAURN PONDS",-38.213159,144.309613,3216,203021487,203021041,House,3.0,1.0,2,85.96597,0.65235,2.40022,2.1111500000000003,1.02521,,,,430.0
14763,2020,9,"48 JOHN PAUL DRIVE, HILLSIDE",-37.69521681,144.74920205,3875,213041575,213041355,House,3.0,2.0,2,27.3212,,0.87679,,,,,,420.0
14764,2020,1,"48 LIMEBURNER GROVE, BOTANIC RIDGE",-38.13756001,145.25158001,3977,212031303,212031303,House,4.0,2.0,2,57.28585,3.61604,2.54218,7.29645,12.25425,,,,600.0
14765,2020,2,"48 LIMEBURNER GROVE, BOTANIC RIDGE",-38.13756001,145.25158001,3977,212031303,212031303,House,4.0,2.0,2,57.28585,3.61604,2.54218,7.29645,12.25425,,,,600.0
14766,2020,4,"48 MAY AVENUE, ALTONA MEADOWS",-37.879321,144.772139,3028,213021342,213021342,Apartment,2.0,1.0,1,24.58323,1.09951,1.85055,,,,,,340.0
14767,2020,7,"48 MCDONALD WAY, CHURCHILL",-38.312359,146.412762,3842,205041094,205041094,House,3.0,1.0,1,161.64764000000002,0.30494,0.6171599999999999,1.31427,,,1.48961,,230.0
14768,2020,8,"48 MCDONALD WAY, CHURCHILL",-38.312359,146.412762,3842,205041094,205041094,House,3.0,1.0,1,161.64764000000002,0.30494,0.6171599999999999,1.31427,,,1.48961,,230.0
14769,2020,10,"48 MCDONALD WAY, CHURCHILL",-38.312359,146.412762,3842,205041094,205041094,House,3.0,1.0,1,161.64764000000002,0.30494,0.6171599999999999,1.31427,,,1.48961,,230.0
14770,2020,4,"48 RIVERWOOD DRIVE, BOTANIC RIDGE",-38.1456275773492,145.256936252117,3977,212031303,212031303,House,4.0,2.0,2,56.10027,2.43047,1.35661,6.11087,11.06868,,,,430.0
14771,2020,4,"48 SERVICE STREET, POREPUNKAH",-36.70249001,146.9192001,3740,204031069,204031069,House,3.0,2.0,4,309.98394,1.09805,0.8831100000000001,35.6304,1.2274500000000002,35.958949999999994,5.62462,,375.0
14772,2020,3,"48 SILVESTER ST, COBDEN",-38.3271122002,143.0747823002,3266,217031475,217031475,House,4.0,2.0,2,200.76931,0.30373,0.28883,1.59756,1.22765,32.5657,0.20483,,360.0
14773,2020,3,"48 SILVESTER STREET, COBDEN",-38.326809,143.073846,3266,217031475,217031475,House,4.0,2.0,2,200.85645,0.38787,0.37597,1.48816,1.11825,32.4563,0.28897,,360.0
14774,2020,3,"48 SOMMERVILLE BOULEVARD, WARRNAMBOOL",-38.3508024,142.4772054,3280,217041479,217041479,House,4.0,2.0,2,261.80997,1.2728199999999998,4.00373,3.57458,4.661239999999999,5.74225,,,500.0
14775,2020,11,"48 VAUGHAN DRIVE, ARMSTRONG CREEK",-38.230706002,144.3624419002,3217,203031489,203031050,House,4.0,2.0,2,92.67527,5.896319999999999,14.28085,0.38233,,,14.23461,,430.0
14776,2020,11,"48 WEEDEN DRIVE, WERRIBEE",-37.888015,144.640467,3030,213051468,213051468,House,3.0,2.0,2,34.231449999999995,2.81485,0.79564,,20.0155,,,,310.0
14777,2020,1,"48/10 HARRISON STREET, WANGARATTA",-36.369267,146.320756,3677,204021066,204021066,House,1.0,1.0,1,240.95208,1.11816,0.6192799999999999,1.07691,2.49051,2.64974,1.49655,,170.0
14778,2020,2,"48/10 HARRISON STREET, WANGARATTA",-36.369267,146.320756,3677,204021066,204021066,House,1.0,1.0,1,240.95208,1.11816,0.6192799999999999,1.07691,2.49051,2.64974,1.49655,,170.0
14779,2020,11,"48/174 PEEL STREET, WINDSOR",-37.856242,144.991543,3181,206061136,206061136,House,2.0,2.0,1,6.97008,,0.78059,0.4112,0.21656,,1.74329,,675.0
14780,2020,3,"480 SPRINGVALE ROAD, GLEN WAVERLEY",-37.897694,145.163071,3150,212051321,212051321,House,4.0,1.0,1,24.08748,1.03569,0.57247,0.51319,,,0.85678,,750.0
14781,2020,3,"480 TOONGABBIE/COWWARR RD, COWWARR",-38.0172988,146.6474469,3857,205051102,205051102,House,3.0,1.0,3,183.71808,22.23971,5.08764,,4.35689,,27.48185,,320.0
14782,2020,3,"480 TOONGABBIE/COWWARR ROAD, COWWARR",-38.019748,146.653656,3857,205051102,205051102,House,3.0,1.0,3,186.15792,22.38026,5.22818,,4.497439999999999,,24.22078,,320.0
14783,2020,5,"480 WAVERLEY ROAD, MOUNT WAVERLEY",-37.886143,145.139115,3149,212051324,212051324,House,3.0,1.0,3,21.56753,1.30387,0.58525,2.33892,,1.8651,1.55771,4.92584,410.0
14784,2020,11,"4802 BENDIGO-MURCHISON RD, RUSHWORTH",-36.59869001,145.06578001,3612,216011410,216011410,House,4.0,2.0,2,166.34884,11.24108,5.37343,29.87405,4.23686,4.89454,5.26632,,320.0
14785,2020,11,"4802 BENDIGO-MURCHISON ROAD, RUSHWORTH",-36.5986926,145.065781,3612,216011410,216011410,House,4.0,2.0,2,166.34867000000003,11.24125,5.373600000000001,29.87421,4.23702,4.894699999999999,5.26648,,320.0
14786,2020,10,"4804/568 COLLINS STREET, MELBOURNE",-37.81837,144.95542,3000,206041505,206041122,House,2.0,2.0,1,2.23563,0.5912999999999999,,0.5376599999999999,1.39027,1.70626,,,480.0
14787,2020,6,"4809/398 ELIZABETH STREET, MELBOURNE",-37.8093895,144.9612094,3000,206041504,206041122,Apartment,1.0,1.0,0,0.5147999999999999,0.6079,,,0.32996,,0.32708,,400.0
14788,2020,8,"480A GEELONG ROAD, WEST FOOTSCRAY",-37.812795,144.862086,3012,213031351,213031351,House,5.0,3.0,2,10.13782,0.82951,1.10753,,1.93195,,1.11278,,630.0
14789,2020,11,"480A GEELONG ROAD, WEST FOOTSCRAY",-37.812795,144.862086,3012,213031351,213031351,House,5.0,3.0,2,10.13782,0.82951,1.10753,,1.93195,,1.11278,,630.0
14790,2020,3,"482 HAWTHORN ROAD, CAULFIELD SOUTH",-37.894985,145.020128,3162,208021178,208021178,House,3.0,1.0,1,13.71524,0.3433,1.0503900000000002,0.87273,,1.70642,1.54683,,499.0
14791,2020,4,"485 GLEN ALVIE ROAD, GLEN ALVIE",-38.51794545,145.6608567,3979,205031093,205031093,House,4.0,1.0,2,122.9471,13.29064,4.03127,13.15187,12.88322,14.17439,13.46967,,350.0
14792,2020,4,"4881 WANGARATTA - WHITFIELD ROAD, WHITFIELD",-36.763608,146.414983,3733,204021067,204021067,House,3.0,1.0,2,273.52834,33.19334,0.47207,,47.89092,,0.08455,,230.0
14793,2020,1,"4891 PRINCES HIGHWAY, GNOTUK",-38.21048001,143.09864001,3260,217031474,217031474,House,3.0,1.0,2,202.12058,8.63001,1.04649,16.29736,7.26377,18.25703,16.596919999999997,,400.0
14794,2020,3,"49 ABELS ROAD, LONGFORD",-38.170913,147.082198,3851,205051100,205051100,House,4.0,2.0,4,214.55,1.67157,0.39882,,,,,,450.0
14795,2020,9,"49 ALPINE RIDGE DRIVE, MERRIJIG",-37.1097723002,146.3497923002,3723,204011057,204011057,House,4.0,2.0,2,233.96122,9.07144,9.98673,2.13051,41.55783,27.339830000000003,28.03618,,550.0
14796,2020,11,"49 AVENUE ROAD, CAMBERWELL",-37.834404,145.061353,3124,207011149,207011149,House,2.0,1.0,1,10.10276,0.3118399999999999,0.43992,1.79247,1.2911700000000002,,0.32612,,500.0
14797,2020,1,"49 AVIATION DRIVE, MOUNT DUNEED",-38.2218699,144.3339881,3216,203021487,203021041,House,2.0,2.0,1,91.08228,0.89773,0.78788,3.4531300000000003,4.6356,,,,400.0
14798,2020,3,"49 AVIATION DRIVE, MOUNT DUNEED",-38.2218699,144.3339881,3216,203021487,203021041,House,2.0,2.0,1,91.08228,0.89773,0.78788,3.4531300000000003,4.6356,,,,400.0
14799,2020,2,"49 BARBER STREET, PYRAMID HILL",-36.0601832,144.1143301,3575,202031033,202031033,House,3.0,1.0,2,239.50175,0.70451,0.81859,1.1233,0.8407,40.9705,0.6877300000000001,,200.0
14800,2020,9,"49 BEACH ROAD, RHYLL",-38.467014,145.301203,3923,205031091,205031091,House,3.0,1.0,2,137.35133,1.33612,7.091270000000001,7.828819999999999,,,8.26482,,1100.0
14801,2020,12,"49 BOTANICAL DRIVE, EPSOM",-36.710934,144.304034,3551,202011025,202011025,House,4.0,2.0,2,159.58586,1.85127,1.39454,5.96281,2.2297,,,,470.0
14802,2020,2,"49 BOWEN STREET, ECHUCA",-36.13687599,144.76481035,3564,216011406,216011406,House,3.0,2.0,2,212.0495,3.89779,0.75491,3.76579,1.73669,2.37415,2.3440100000000004,,365.0
14803,2020,9,"49 BOWEN STREET, ECHUCA",-36.13687599,144.76481035,3564,216011406,216011406,House,3.0,2.0,2,212.0495,3.89779,0.75491,3.76579,1.73669,2.37415,2.3440100000000004,,356.0
14804,2020,1,"49 BRIGHTON ROAD, ELWOOD",-37.871221,144.988586,3184,206051129,206051129,House,5.0,2.0,2,7.962470000000001,2.92074,2.08766,0.54574,,,2.22631,,1500.0
14805,2020,2,"49 BRIGHTON ROAD, ELWOOD",-37.871221,144.988586,3184,206051129,206051129,House,5.0,2.0,2,7.962470000000001,2.92074,2.08766,0.54574,,,2.22631,,1500.0
14806,2020,5,"49 BRIGHTON ROAD, ELWOOD",-37.871221,144.988586,3184,206051129,206051129,House,5.0,2.0,2,7.962470000000001,2.92074,2.08766,0.54574,,,2.22631,,1200.0
14807,2020,3,"49 BROWTOP ROAD, NARRE WARREN",-38.005156002,145.3217037002,3805,212021455,212021455,House,4.0,2.0,2,43.33098,0.66788,0.95701,,,,,,435.0
14808,2020,5,"49 BYFIELD STREET, RESERVOIR",-37.712858,145.004062,3073,209021526,209021208,House,2.0,1.0,1,13.12182,1.24003,0.5478500000000001,2.69515,1.07825,,0.84525,,450.0
14809,2020,4,"49 CARROLL STREET, DIGGERS REST",-37.628852002,144.709307002,3427,210041539,210041241,House,4.0,2.0,2,34.94807,1.50814,1.14621,,1.22174,,,,450.0
14810,2020,2,"49 CHARMING STREET, HAMPTON EAST",-37.93507001,145.0322001,3188,208011172,208011172,House,3.0,1.0,2,18.87468,0.6460499999999999,1.18064,2.49564,4.1887,4.46129,,,550.0
14811,2020,4,"49 CHARMING STREET, HAMPTON EAST",-37.93507001,145.0322001,3188,208011172,208011172,House,3.0,1.0,2,18.87468,0.6460499999999999,1.18064,2.49564,4.1887,4.46129,,,550.0
14812,2020,9,"49 CHARMING STREET, HAMPTON EAST",-37.93507001,145.0322001,3188,208011172,208011172,House,3.0,1.0,2,18.87468,0.6460499999999999,1.18064,2.49564,4.1887,4.46129,,,500.0
14813,2020,10,"49 CHARMING STREET, HAMPTON EAST",-37.93507001,145.0322001,3188,208011172,208011172,House,3.0,1.0,2,18.87468,0.6460499999999999,1.18064,2.49564,4.1887,4.46129,,,500.0
14814,2020,3,"49 CHURR STREET, COBRAM",-35.91491885,145.66215576,3644,216021411,216021411,House,4.0,2.0,2,251.85764,0.85492,0.97926,0.84946,2.22973,1.31989,1.61637,,350.0
14815,2020,5,"49 COMMERCIAL ROAD, YARRAM",-38.554107,146.680013,3971,205051104,205051104,House,3.0,1.0,1,223.48303,1.45595,0.5801900000000001,2.09031,1.50786,0.48175,0.7290099999999999,,235.0
14816,2020,9,"49 DALY DRIVE, LUCAS",-37.5532805,143.7718219,3350,201011001,201011001,House,4.0,2.0,2,126.67752,2.936,1.00806,,,,,,400.0
14817,2020,1,"49 DICKSON STREET, SUNSHINE",-37.786813,144.834095,3020,213011336,213011336,House,3.0,1.0,2,13.57378,0.52854,0.3663,0.75546,0.43011,,1.41964,,430.0
14818,2020,9,"49 DICKSON STREET, SUNSHINE",-37.786813,144.834095,3020,213011336,213011336,House,3.0,1.0,2,13.57378,0.52854,0.3663,0.75546,0.43011,,1.41964,,220.0
14819,2020,10,"49 DICKSON STREET, SUNSHINE",-37.786813,144.834095,3020,213011336,213011336,House,3.0,1.0,2,13.57378,0.52854,0.3663,0.75546,0.43011,,1.41964,,220.0
14820,2020,11,"49 DICKSON STREET, SUNSHINE",-37.786813,144.834095,3020,213011336,213011336,House,3.0,1.0,2,13.57378,0.52854,0.3663,0.75546,0.43011,,1.41964,,430.0
14821,2020,4,"49 ELIZABETH STREET, WAHGUNYAH",-36.013654,146.398576,3687,204021065,204021065,House,2.0,1.0,1,288.29869,,0.00894,10.08798,0.54144,9.30579,9.17194,,200.0
